user_id,GB_12,loan_amount,PP_Average_Current_DBT,PP_Avg_Curr_Cmpny_DBT_Ind_DBT,PP_Worst_Comp_DBT_Ind_DBT_In_Lst_12M,Avg_No_Of_DBT_0_1000,DBT_most_recent_month,Num_unpaid_accts_in_past_year,Num_Of_Prev_Searches_last_3M,Num_Of_Prev_Searches_last_6M,Num_Of_Prev_Searches_last_12M,Num_Of_Meeting_Of_Creditors,Tot_Fixed_Assets_As_Pct_Of_Tot_Assets,Curr_Liab_As_Pct_Of_Tot_Assets,Capital_Employed_As_Pct_Of_Tot_Assets,Equity_Gearing,G3_Dir_Consent_FullCAIS_ConsCommDelphi_score,submit_profit_after_tax1,calc_profit_after_tax1,submit_profit_after_tax2,calc_profit_after_tax2,Score_1_SCORE,Num_of_active_SHARE_recs,Num_of_all_SHARE_accts,Num_of_active_SHARE_accts,Total_value_of_active_accts,payment_status_less_2_3M,payment_status_less_2_12M,payment_status_less_2_24M,payment_status_less_1_3M,payment_status_less_1_12M,payment_status_less_1_24M,payment_status_0_3M,payment_status_0_12M,payment_status_0_24M,Total_value_accts_in_sector2,Total_bals_active_accts,Total_limits_rev_acct_active,Mthly_rpymt_actv_fxd_term_accts,Value_actv_fxd_term_accts,Num_pymt_status_3plus_48_updates,curr_bal_to_Annual_Income,Curr_bal_rev_crd_to_curr_limits,bal_rev_crd_to_curr_limits_3M,bal_rev_crd_to_curr_limits_6M,Num_Rev_Acct_util_ge75,Unemployment_Among_25_39,Avg_num_of_Court_Judgments,Credit_Card_Repayment_Amt,Num_Cash_Advances_3M
101016,0,20000,NA,NA,NA,NA,NA,NA,1,3,11,0,49.5,40.4,59.6,7,67,15923,15923,19813,19813,535,5,5,5,6107,5,5,5,5,5,5,5,5,5,NA,6107,7350,NA,NA,0,12,82,98,100,2,11.96172,0.1,190,2
101025,0,100000,4,-21,-21,8,4,0,12,14,24,0,54.7,20.2,79.8,79.8,54,40051,40051,43455,43455,616,13,20,13,259357,13,13,13,13,13,13,12,12,10,243815,259357,19780,1635,252260,0,31,35,40,32,1,13.42282,0.21,4986,0
101030,0,NA,NA,NA,NA,NA,NA,NA,5,7,12,0,66.3,33.2,66.8,66.8,34,235907.35,235907.35,81778,81778,608,6,12,6,1298520,6,6,6,6,6,6,6,6,6,1278631,1298520,10300,5184,1278631,0,19,155,92,25,1,7.61035,0.04,157,0
101042,0,90000,0,-25,-6,0,0,0,1,6,12,0,1.4,57.6,42.4,39.9,72,836876,836876,305712,305712,547,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.69863,0,NA,NA
101050,0,NA,0,-33,-28,0,0,0,1,1,1,0,85.8,14.8,85.2,66.3,96,36142,36142,27466,27466,659,3,3,3,1385,3,3,3,3,3,3,3,3,3,NA,1385,24050,NA,NA,0,2,5,14,20,0,5.72738,0.07,1693,0
101053,0,NA,NA,NA,NA,NA,NA,NA,2,7,11,0,30.1,79,21,11,55,11517,11517,-1928,-1928,545,7,12,7,166684,7,7,6,6,6,6,6,6,6,142718,166684,29900,867,142718,0,47,73,78,72,1,4.68165,0.09,326,3
101056,0,33500,0,-22,-13,0,0,0,2,6,10,0,21,78.7,21.3,21.3,80,0,0,21471,21471,485,17,26,17,159282,16,16,16,16,15,15,13,12,12,106483,159282,45150,403,122887,1,175,77,79,81,3,18.51852,0.28,780,0
101073,0,35000,0,-25,-24,0,0,0,1,1,5,0,24.1,90.3,9.7,9.7,49,75200.59,75200.59,26692,26692,654,8,21,8,180732,8,8,8,8,8,8,8,8,8,175327,180732,16750,1175,179845,0,13,5,6,11,0,14.36782,0.14,745,0
101092,0,NA,NA,NA,NA,NA,NA,NA,2,3,3,0,86.1,49.6,50.4,2.7,48,19074.3,19074.3,93074,93074,569,13,21,13,1477731,12,12,12,12,12,11,12,11,10,1430049,1477731,57100,5297,1430049,0,47,82,120,151,4,6.94444,0.13,955,0
101118,0,NA,0,-20,-19,0,0,0,2,4,5,0,28.8,61,39,39,98,7994,7994,43245,43245,650,8,18,8,324422,8,8,8,8,8,8,8,5,5,323099,324422,15000,1433,323099,0,4,8,13,11,0,8.30565,0.23,600,0
101223,0,NA,NA,NA,NA,NA,NA,NA,0,1,4,0,11.4,63.1,36.9,36.9,40,130022.24,130022.24,76957.2,76957.2,561,8,15,8,268546,7,7,6,7,7,5,7,7,5,239363,268546,27300,604,239363,0,58,81,83,73,2,0,0.29,561,0
101252,0,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,4.2,26.1,73.9,73.9,83,46713.14,46713.14,45008.29,45008.29,620,4,8,4,500704,4,4,4,4,4,4,4,3,3,491397,500704,10000,1697,491708,0,12,89,19,3,1,0,0.04,500,1
101275,0,NA,0,-20,-19,0,0,0,1,1,1,0,61.6,83.9,16.1,16.1,100,3569,3569,12445,12445,579,10,18,10,270764,10,10,10,10,10,7,9,9,6,239922,270764,13890,2035,258106,0,77,90,86,82,4,0,0,216,0
101282,0,32000,0,-24,-24,0,0,0,4,8,11,0,45.7,65.9,34.1,16.3,78,26912.45,26912.45,31431.18,31431.18,557,6,9,6,25454,6,6,6,6,5,5,4,3,1,NA,25454,11700,180,16826,0,50,69,78,78,2,10.26694,0.17,520,4
101333,0,55000,NA,NA,NA,NA,NA,NA,2,8,20,0,79.8,19.2,80.8,7.6,75,166692,166692,128464,128464,657,17,26,17,688350,17,17,17,17,17,17,17,16,16,671979,688350,21900,1902,688566,0,13,0,NA,38,0,8.57633,0,0,0
101344,0,NA,0,-20,-19,0,0,0,0,6,9,0,33.7,132.5,-32.5,-41.1,45,-13564.45,-13564.45,20416.9,20416.9,568,5,7,5,12749,5,5,5,5,5,5,5,4,4,NA,12749,13000,49,90,0,42,96,93,91,2,6.5703,0.35,664,1
101385,0,NA,0,-25,-16,0,0,0,3,7,12,0,4.8,56.9,43.1,43.1,87,41357.97,41357.97,37210,37210,611,10,14,10,624269,10,10,10,10,10,10,10,8,8,608673,624269,42900,3053,608673,0,77,32,27,23,0,7.03235,0,5728,0
101473,0,5000,0,-25,-23,0,0,0,2,2,2,0,70.8,84.9,15.1,8.3,89,4874,4874,27392,27392,617,6,6,6,120120,6,6,6,6,6,5,6,6,5,113491,120120,15600,918,113491,0,16,36,37,38,0,8.16993,0.1,142,0
101487,0,35000,NA,NA,NA,NA,NA,NA,7,8,9,0,56.4,39.4,60.6,7.2,85,29210,29210,39205,39205,591,2,5,2,0,2,2,2,2,2,2,2,2,2,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,NA
101548,0,NA,NA,NA,NA,NA,NA,NA,6,7,11,0,44.3,31.8,68.2,59.3,78,-27241,-27241,-33833,-33833,581,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.32665,0,NA,NA
101589,1,NA,0,-20,-19,0,0,0,13,19,35,0,11.4,97.4,2.6,-1.8,20,118432,118432,32029,32029,472,6,29,6,5999,6,6,6,3,3,3,2,2,2,NA,5999,8700,NA,NA,3,7,67,57,55,3,11.28668,0.26,180,1
101610,0,30000,0,-25,2,0,0,0,1,1,1,0,13.2,93.8,6.2,6.2,100,11168.42,11168.42,59488,59488,589,5,6,5,541872,5,5,5,5,5,5,5,4,4,508993,541872,NA,2757,532576,0,32,NA,NA,NA,NA,5.51876,0.03,NA,NA
101651,0,75000,NA,NA,NA,NA,NA,NA,2,2,2,0,1.2,89.6,10.4,10.4,83,74274.76,74274.76,82732,82732,655,9,16,9,308686,9,9,9,9,9,9,9,8,8,308593,308686,19300,1580,308593,0,0,0,1,0,0,20.89864,0,76,0
101664,0,NA,0,-25,-24,0,0,0,4,7,15,0,83.4,33.6,66.4,11.6,25,88274.12,88274.12,236041,236041,483,9,19,9,395281,9,9,8,6,3,3,6,3,3,353258,395281,59050,3298,353258,1,105,69,70,75,3,11.6144,0.07,2040,3
101672,0,150000,NA,NA,NA,NA,NA,NA,2,4,8,0,14.9,44.5,55.5,52.6,40,420814.72,420814.72,387884,387884,605,10,15,10,372365,9,9,8,9,9,6,9,9,6,362222,372365,51125,1426,362222,0,25,16,89,90,1,0,0.11,26427,0
101701,0,NA,0,-25,-24,0,0,0,0,0,0,0,4,49.2,50.8,49.9,82,-971.81,-971.81,4884,4884,504,7,14,7,56492,7,7,7,5,4,4,5,2,2,NA,56492,32300,370,15556,0,56,126,104,89,4,13.10616,0.44,268,0
101722,0,100000,NA,NA,NA,NA,NA,NA,1,5,9,0,97.6,16.9,83.1,46.2,97,53834,53834,123574,123574,519,7,16,7,457668,7,7,7,7,7,7,7,7,7,457668,457668,NA,1784,457668,5,0,NA,NA,NA,NA,97.19222,0.33,NA,NA
101733,0,30000,0,-32,-32,0,0,0,2,5,13,0,56.6,16,84,84,79,0,0,39584,39584,426,16,21,16,815802,15,15,15,14,13,12,13,12,11,797027,815802,23600,3290,797027,1,NA,79,83,72,3,0,0,884,0
101741,0,NA,99,74,81,95,99,8,8,14,30,0,69.5,77.1,22.9,6,72,-322435,-322435,126723,126723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101745,1,100000,0,-25,-24,0,0,0,10,16,24,0,3.3,38,62,62,84,130830,130830,125546,125546,613,10,18,10,322714,10,10,10,10,10,10,10,8,8,200915,322714,17100,6888,307753,0,405,87,86,83,1,40.81633,0,517,0
101759,1,NA,0,-24,-24,0,0,0,0,0,1,0,3.4,36.8,63.2,63.2,86,42490.61,42490.61,76275,76275,623,10,18,10,281017,10,10,10,10,10,10,10,9,9,248500,281017,34000,1640,261434,0,32,57,33,8,1,6.32111,0,4698,0
101781,0,NA,NA,NA,NA,NA,NA,NA,2,2,4,0,4.2,75.4,24.6,23.8,77,18990.64,18990.64,25143,25143,560,2,4,2,688,2,2,2,2,2,2,2,1,1,NA,688,NA,63,688,0,0,NA,NA,NA,NA,37.59398,0.11,0,0
101917,0,30000,30,4,13,30,30,0,1,1,3,0,96.3,29.3,70.7,23,86,137809.46,137809.46,11092,11092,562,11,18,11,52700,11,11,11,10,10,9,10,9,7,42184,52700,13900,733,42184,1,26,66,69,51,1,15.52795,0,979,1
101951,0,20000,19,-1,35,25,19,1,5,5,9,0,32.8,87.2,12.8,1.3,69,73254.43,73254.43,63153,63153,589,8,11,8,87014,8,8,8,8,7,7,8,7,7,68686,87014,1750,947,85300,0,61,85,88,92,1,23.62205,0.09,110,0
101958,0,20000,NA,NA,NA,NA,NA,NA,3,5,7,0,14.8,57.9,42.1,10.8,86,20990,20990,23913,23913,556,3,5,3,602,3,3,3,3,3,3,3,3,3,NA,602,1000,NA,NA,0,1,60,95,NA,0,8.8968,0.22,0,0
102000,0,35000,NA,NA,NA,NA,NA,NA,3,7,11,0,2.3,86.5,13.5,5.5,56,22343.09,22343.09,11239,11239,631,14,28,14,528847,14,14,14,14,14,14,14,14,14,479313,528847,83100,3158,479313,0,49,50,46,49,3,8.18331,0.03,833,1
102005,0,50000,0,-20,-19,0,0,0,0,8,15,0,37.6,85.2,14.8,6.2,87,-12224.71,-12224.71,77861,77861,555,7,10,7,42063,7,7,7,6,6,6,6,4,4,NA,42063,48400,NA,NA,0,33,86,76,65,5,16.83502,0.08,547,0
102061,0,50000,0,-26,-24,0,0,0,2,4,7,0,0.7,85.6,14.4,7.9,60,99922,99922,154505,154505,587,16,23,16,739376,16,16,16,16,14,14,16,12,12,656627,739376,33200,4189,718300,0,110,62,59,63,2,9.3985,0.82,1310,0
102124,0,NA,NA,NA,NA,NA,NA,NA,2,7,9,0,1.1,16.8,83.2,83.2,80,105454,105454,49705,49705,618,15,25,15,684556,15,15,15,15,15,15,15,13,11,618159,684556,24900,4689,673712,0,66,43,32,20,0,7.50751,0,1062,0
102152,0,50000,0,-20,-19,0,0,0,0,0,1,0,82.3,87.2,12.8,12.8,100,33985.25,33985.25,53423,53423,575,8,16,8,13485,8,8,8,8,7,7,5,4,4,0,13485,4250,347,10251,0,33,76,81,87,1,28.90173,0.05,150,0
102237,0,100000,NA,NA,NA,NA,NA,NA,5,6,14,0,79.1,31.9,68.1,68.1,21,62223,62223,70794,70794,494,3,9,3,6505,2,2,2,1,1,1,1,1,1,0,6505,2050,0,389,1,13,55,54,64,0,17.7305,0.11,0,0
102260,0,NA,6,-19,138,0,6,0,3,41,58,0,34.5,74.1,25.9,7.9,40,192922,192922,116790,116790,556,3,4,3,1220872,2,2,2,2,1,1,2,1,0,1219830,1220872,2050,1650,1219830,2,1,46,48,50,0,6.22665,0.06,NA,NA
102269,0,NA,0,-25,-18,0,0,0,1,2,3,0,4.5,107.8,-7.8,-16,9,18878,18878,38136,38136,663,9,17,9,5498,9,9,9,9,9,9,8,8,8,NA,5498,63450,NA,NA,0,7,8,10,17,0,17.85714,0.13,6126,0
102345,0,NA,NA,NA,NA,NA,NA,NA,5,6,10,0,0,69.4,30.6,30.6,75,NA,0,17556,17556,587,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.3,NA,NA
102409,0,20000,NA,NA,NA,NA,NA,NA,0,1,11,0,86.7,73.1,26.9,-6.9,16,664,664,873,873,604,9,13,9,49749,9,9,9,9,9,8,9,9,8,30706,49749,38250,690,33484,0,38,42,46,49,0,7.96178,0.5,1345,0
102478,0,22500,102,82,130,102,102,0,0,0,6,0,3.6,12.9,87.1,-1,73,29464.43,29464.43,39252,39252,525,12,19,12,208857,12,12,12,9,8,8,9,7,7,163791,208857,4100,1446,198601,0,150,97,95,99,2,4.88281,0,100,0
102644,0,100000,0,-25,-24,0,0,0,3,5,13,0,18,91.4,8.6,1,50,12633,12633,87794,87794,598,9,19,9,410570,9,9,9,9,9,9,8,6,6,339194,410570,12750,1438,399452,0,95,87,89,88,1,22.32143,0.04,252,0
102657,0,NA,NA,NA,NA,NA,NA,NA,7,14,16,0,0.3,70.1,29.9,3.1,70,-39622,-39622,63633,63633,539,9,16,9,405590,9,9,9,8,8,8,8,7,6,358578,405590,21900,2445,380579,0,62,102,107,100,3,0,0,1283,0
102686,0,100000,0,-34,-31,0,0,0,1,2,11,0,14.5,43.9,56.1,48,99,438005.75,438005.75,683567,683567,580,13,20,13,33425,13,13,13,13,13,13,12,11,11,NA,33425,43550,508,8665,0,44,56,72,65,2,8.40336,0.57,1068,0
102694,0,NA,0,-25,-24,0,0,0,12,20,42,0,31.4,62.6,37.4,30.9,83,210470,210470,52844,52844,617,7,11,7,143119,7,7,7,7,7,7,7,6,6,126018,143119,10800,1689,138652,0,42,32,12,15,1,7.76398,0.5,83,0
102700,0,20000,NA,NA,NA,NA,NA,0,4,6,15,0,7.2,29.8,70.2,70.2,18,3394.31,3394.31,32303,32303,590,10,15,10,238868,10,10,10,10,10,8,10,10,8,199186,238868,19390,1422,217945,0,52,99,100,98,2,0,0,451,2
102717,0,NA,0,-25,-24,0,0,0,1,14,34,0,88.5,39.5,60.5,23.6,73,72198,72198,125533,125533,645,17,28,17,122936,17,17,17,17,17,17,14,10,10,117893,122936,43900,594,119199,0,6,8,3,5,0,6.13497,0.11,443,0
102733,0,65000,8,-17,-1,8,8,1,30,45,70,0,63.5,45.5,54.5,30.3,91,227085.93,227085.93,483666,483666,586,6,7,6,357330,6,6,6,6,5,5,6,4,3,283503,357330,NA,2299,357330,0,98,NA,NA,NA,NA,7.11238,0.19,NA,NA
102747,0,24000,NA,NA,NA,NA,NA,NA,1,5,16,0,10.1,78.2,21.8,21.9,77,97132.43,97132.43,53554,53554,597,10,16,10,451273,10,10,10,10,9,8,10,8,6,433943,451273,18150,1440,441049,0,23,56,73,42,1,0,0.04,741,0
102763,0,NA,NA,NA,NA,NA,NA,NA,0,1,3,0,62,62.5,37.5,0.9,84,19522,19522,46551,46551,582,13,16,13,532360,13,13,12,13,13,12,12,12,11,480700,532360,9500,2309,524331,0,129,25,93,93,1,14.7929,0.37,226,0
102766,0,95000,NA,NA,NA,NA,NA,NA,0,0,2,0,16.7,73.3,26.7,11.2,25,111080,111080,30016,30016,544,8,17,8,252672,8,8,8,6,6,6,6,6,6,195161,252672,7000,2248,242747,0,76,99,81,75,1,0,0.12,700,0
102910,0,NA,15,-10,-4,15,15,0,3,5,24,0,76.2,54.2,45.8,16.5,73,194052,194052,151939,151939,549,7,8,7,88988,7,6,5,7,5,3,7,4,2,50006,88988,13330,682,73361,0,97,103,129,115,2,7.66871,0.1,332,1
102923,0,NA,30,10,11,30,30,0,0,0,3,0,88.5,56.6,43.4,0.4,11,58638.55,58638.55,-10092,-10092,566,13,23,13,340966,13,13,13,13,13,13,12,11,10,293907,340966,1650,3271,339662,0,235,75,80,53,1,9.51777,0.3,285,0
102945,0,30000,NA,NA,NA,NA,NA,NA,2,2,4,0,5.4,84.1,15.9,15.9,44,56133,56133,41231,41231,580,6,9,6,15755,6,6,6,6,6,5,6,6,5,12183,15755,3700,172,13766,0,11,51,63,0,1,0,0.08,100,0
102985,0,60000,0,-20,10,0,0,0,1,4,8,0,2.3,43.3,56.7,56.7,87,51755,51755,9795,9795,567,14,20,14,228946,14,14,14,14,14,14,13,10,10,183590,228946,27600,1623,208573,0,113,73,73,80,4,6.87758,0.05,467,0
103043,0,25000,0,-25,-24,0,0,0,2,2,5,0,0.7,93.6,6.4,6.3,92,53777,53777,54001,54001,610,8,14,8,1245,8,8,8,8,8,8,8,8,8,NA,1245,9000,75,1245,0,4,0,0,0,0,76.33588,0.42,0,0
103144,0,40000,0,-25,-24,0,0,0,4,7,15,0,83.4,33.6,66.4,11.6,25,88274.12,88274.12,236041,236041,483,9,19,9,395281,9,9,8,6,3,3,6,3,3,353258,395281,59050,3298,353258,1,105,69,70,75,3,11.6144,0.07,2040,3
103185,0,100000,0,-19,-18,0,0,0,3,4,9,0,72.9,26.7,73.3,54.2,98,51472.77,51472.77,-6314,-6314,648,2,3,2,115384,2,2,2,2,2,2,2,2,2,115384,115384,NA,500,115384,0,0,NA,NA,NA,NA,6.4433,0.13,NA,NA
103204,0,100000,26,0,4,0,26,0,8,11,15,0,6.6,72.2,27.8,22.4,81,51490.07,51490.07,77054,77054,619,7,13,7,228614,7,7,7,7,7,7,6,6,5,191318,228614,54550,970,191318,0,49,68,451,338,2,6.90608,0.31,21615,0
103286,0,NA,0,-25,-24,0,0,0,0,1,6,0,5.1,298.8,-198.8,-198.8,35,3664,3664,-22076,-22076,539,6,9,6,36193,6,6,6,6,3,3,6,3,3,0,36193,8650,687,27974,0,90,95,85,82,2,7.53012,0.33,390,0
103324,0,NA,0,-25,-24,0,0,0,2,3,3,0,NA,NA,NA,NA,NA,53755.97,53755.97,146,146,561,10,18,10,389239,10,10,10,10,10,10,10,8,8,346748,389239,25800,1909,365250,0,106,92,91,85,3,9.80392,0.08,1361,10
103434,0,30000,0,-25,-25,0,0,0,0,1,4,0,8.8,70.9,29.1,27.6,91,65346.12,65346.12,121647,121647,589,9,17,9,377882,9,9,9,9,9,8,9,9,8,330000,377882,9000,1413,367620,0,63,114,145,172,1,0,0.21,162,0
103436,0,25000,20,-5,64,20,20,0,1,2,6,0,3.4,92.7,7.3,-6.1,49,3922.9,3922.9,11162,11162,559,11,16,11,256436,11,11,11,11,11,11,11,11,11,248677,256436,20050,825,248677,0,10,38,37,53,0,0,0,1043,0
103452,0,25000,0,-25,-24,0,0,0,1,9,18,0,66.3,50.5,49.5,0.2,83,13430.18,13430.18,29385,29385,574,9,14,9,212176,9,9,9,9,8,8,9,8,8,162675,212176,38150,2143,174222,0,123,89,89,84,5,35.51136,0.21,1856,0
103475,0,50000,0,-25,-24,0,0,0,0,0,2,0,13.6,67.6,32.4,27.3,93,93050.91,93050.91,101004,101004,596,7,14,7,41478,7,7,7,7,7,7,7,7,7,0,41478,59000,NA,NA,0,55,70,61,67,3,7.46269,0.06,22829,0
103501,0,100000,0,-26,-24,0,0,0,5,5,8,0,0.7,83.1,16.9,16.8,56,65572.65,65572.65,149553.55,149553.55,642,12,16,12,711054,12,12,12,12,12,12,12,12,11,705643,711054,15000,4335,705643,0,10,36,2,90,0,7.86164,0.11,2160,1
103683,0,NA,0,-25,-24,0,0,0,2,6,16,0,9.9,83.5,16.5,16.5,82,-42798.88,-42798.88,64451,64451,478,11,18,11,498236,10,10,9,6,5,5,5,4,4,485817,498236,3600,2491,494269,2,16,104,22,89,1,0,0,1000,0
103834,0,NA,NA,NA,NA,NA,NA,NA,0,2,11,0,29,67.6,32.4,0.7,84,14977.11,14977.11,41982,41982,592,18,19,18,615506,18,18,18,18,18,17,18,17,15,593966,615506,34500,1722,596348,0,28,55,44,35,3,4.90677,0.03,313,0
103834,0,NA,NA,NA,NA,NA,NA,NA,0,2,11,0,29,67.6,32.4,0.7,84,14977.11,14977.11,41982,41982,592,18,19,18,615506,18,18,18,18,18,17,18,17,15,593966,615506,34500,1722,596348,0,28,55,44,35,3,4.90677,0.03,313,0
103836,1,NA,0,-25,-24,0,0,0,0,0,4,0,5.9,99,1,1,89,189824.71,189824.71,215348,215348,595,6,8,6,481374,6,6,6,6,6,6,6,6,6,463990,481374,18750,966,463990,0,NA,92,91,90,2,8.46024,0.05,381,0
103983,0,64000,NA,NA,NA,NA,NA,NA,0,0,0,0,18.6,48,52,50.1,44,82678.74,82678.74,75197,75197,662,8,19,8,478475,8,8,8,8,8,8,8,8,7,450499,478475,33250,1035,478047,0,55,1,1,0,0,0,0.04,98,0
104026,0,10000,NA,NA,NA,NA,NA,NA,0,0,3,0,16.3,95.1,4.9,4.9,75,102793.34,102793.34,54779,54779,625,10,14,10,69795,10,10,10,10,10,10,10,10,10,65607,69795,26500,273,65607,0,5,14,17,23,0,7.29927,0,4108,0
104101,0,NA,0,-25,-24,0,0,0,2,3,5,0,1.9,98.6,1.4,1.4,94,12392.53,12392.53,56983,56983,639,6,12,6,255750,6,6,6,6,6,6,6,6,5,255044,255750,13100,1300,255044,0,1,0,0,0,0,7.46269,0.05,0,0
104128,0,25000,0,-25,16,0,0,0,1,8,18,0,6.3,80.9,19.1,18.4,92,67883,67883,31074,31074,549,15,19,15,153452,15,15,15,15,14,12,15,12,10,127096,153452,16200,1329,133195,1,65,89,78,50,2,7.21501,0,364,0
104131,0,150000,0,-26,-24,0,0,0,4,6,6,0,2.9,14.3,85.7,80.7,91,-252118.43,-252118.43,374843,374843,668,6,11,6,36811,6,6,6,6,6,6,4,3,3,34642,36811,17650,1087,34642,0,5,12,17,32,0,19.58864,0.02,3000,0
104140,0,50000,0,-19,-19,0,0,0,3,3,5,0,15.7,62.8,37.2,34.3,95,14925,14925,13998,13998,651,7,16,7,182690,7,7,7,7,7,7,7,7,7,167844,182690,55500,1192,172690,0,29,18,20,23,0,5.81395,0.12,488,0
104210,0,50000,7,-11,-11,7,7,1,0,0,5,0,63.2,31.2,68.8,28.6,79,18959,18959,72311,72311,665,11,14,11,257552,11,11,11,11,11,11,10,9,7,248231,257552,50800,2634,248231,0,12,18,7,7,0,8.37521,0.92,5597,3
104212,0,NA,0,-25,-24,0,0,0,0,4,18,0,0.8,28.6,71.4,71.2,82,-146287.19,-146287.19,-148450.13,-148450.13,657,2,2,2,26,2,2,2,2,2,2,2,2,2,NA,26,18800,NA,NA,0,0,0,0,0,0,0,0.13,141,0
104216,0,25000,NA,NA,NA,NA,NA,NA,5,8,8,0,14.3,67.6,32.4,12.9,26,41962,41962,63771,63771,513,1,5,1,0,1,1,1,1,1,1,1,1,1,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,13.15789,0,NA,NA
104231,0,NA,0,-26,20,0,0,0,1,1,2,0,2.1,84.1,15.9,15.9,88,84545.98,84545.98,67703,67703,585,12,16,12,801156,12,12,12,11,11,11,11,11,11,745854,801156,32650,3344,777849,0,55,71,89,90,1,6.59631,0,595,0
104232,0,35000,0,-34,-15,0,0,0,2,5,10,0,65.3,35.1,64.9,28,93,66992.86,66992.86,98937,98937,603,7,18,7,193575,7,7,7,7,7,7,6,6,6,159574,193575,10500,1623,183931,0,68,91,95,97,1,0,0.28,300,0
104237,0,NA,0,-25,-24,0,0,0,0,2,3,0,1.4,89,11,0.2,49,12589,12589,48792,48792,597,8,13,8,92100,8,8,8,8,8,8,8,8,8,75619,92100,20156,720,75619,0,21,81,84,84,2,4.84027,0.05,400,5
104275,0,100000,8,-18,-12,0,8,0,11,12,19,0,58.4,36.6,63.4,29.6,98,28292,28292,56644,56644,615,7,13,7,128947,7,7,7,7,7,7,6,6,4,127683,128947,4000,976,128934,0,3,0,0,0,0,7.50751,0.31,0,0
104386,0,100000,0,-25,-24,0,0,0,0,1,2,0,65.7,29.5,70.5,55.3,96,60250,60250,118463,118463,634,14,23,14,919764,14,14,14,14,14,13,13,13,11,919173,919764,15100,4498,919764,0,0,0,0,0,0,13.92758,0.04,0,0
104410,0,125000,0,-25,95,0,0,0,4,8,11,0,57.7,74.9,25.1,25.1,87,20414.95,20414.95,113635.35,113635.35,609,14,19,14,149436,14,14,14,14,14,14,14,14,12,136662,149436,44950,115,138281,0,31,24,25,14,1,8.33333,0.18,241,0
104434,0,NA,15,-10,-7,0,15,0,3,7,27,0,17.1,87.3,12.7,8.4,83,38390.72,38390.72,-2256,-2256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104465,0,NA,0,-24,-24,0,0,0,2,4,5,0,25.3,88.6,11.4,9,17,-11204.63,-11204.63,51463,51463,496,7,10,7,25602,7,7,7,6,6,6,6,6,6,NA,25602,2350,923,23187,0,128,102,99,97,1,26.17801,0.25,0,0
104492,0,25000,0,-25,-24,0,0,0,1,4,13,0,73.4,39.5,60.5,4.6,78,-21961.51,-21961.51,12462,12462,584,8,11,8,353305,8,8,8,8,8,8,8,8,8,268191,353305,92100,1091,272786,0,170,78,95,96,4,5.48847,0,3715,0
104532,0,NA,0,-33,-28,0,0,0,1,1,1,0,85.8,14.8,85.2,66.3,96,0,0,36142,36142,659,3,3,3,1385,3,3,3,3,3,3,3,3,3,NA,1385,24050,NA,NA,0,2,5,14,20,0,5.72738,0.07,1693,0
104538,0,70000,7,-18,-11,9,7,0,0,1,3,0,91.5,11,89,38.9,80,34356,34356,53613,53613,587,2,4,2,7841,2,2,2,2,2,2,2,2,2,NA,7841,3000,392,7841,0,26,0,0,0,0,6.20347,0.05,0,0
104544,0,NA,NA,NA,NA,NA,NA,NA,3,3,3,0,15,82.8,17.2,17.2,84,-33600,-33600,89889,89889,588,6,15,6,95022,6,6,6,6,6,6,6,6,6,0,95022,80250,NA,NA,0,95,86,63,68,2,0,0.12,1850,0
104545,0,NA,0,-33,-32,0,0,0,0,0,5,0,82.7,60,40,40,81,113233.13,113233.13,43315,43315,613,10,14,10,580671,10,10,10,10,10,10,9,7,6,499934,580671,12000,4181,570855,0,80,81,83,75,1,15.82278,0.08,300,0
104558,0,NA,0,-34,-32,0,0,0,3,6,17,0,81,34.2,65.8,44,88,127584.18,127584.18,559444,559444,589,8,18,8,149970,8,8,8,8,8,8,7,5,5,125007,149970,24500,607,131458,0,49,72,87,88,1,0,0,532,0
104569,0,50000,NA,NA,NA,NA,NA,NA,1,1,1,0,5.5,33.8,66.2,66.2,80,14032,14032,88661,88661,565,4,8,4,43100,4,4,4,4,2,1,4,2,1,NA,43100,1600,647,39724,1,57,27,29,31,0,20.97902,0.05,22,0
104630,0,NA,0,-26,-26,0,0,0,3,6,11,0,5.7,103.8,-3.8,-4.8,84,-89201,-89201,42357,42357,577,6,11,6,19778,6,6,6,6,6,6,5,5,3,NA,19778,10250,376,12033,0,39,75,NA,NA,1,6.25782,0.47,0,2
